id;name;org
2113233940;Claude Chapdelaine;Department of Biological and Agricultural Engineering, Coastal Plain Experiment Station, University of Georgia, Tifton, USA
2130229563;Hi-Seok Kim;University of Massachusetts,Boston
2898445212;Jiah-Shing Chen;s-lab – Software Quality Lab, Universität Paderborn, Paderborn, Germany
2115010573;Noriaki Izumi;Indian institute of Science
2461123962;Juan Rosell-Ortega;Shanghai#N#                            University
2104499551;Rüdiger Hoffmann;Foundation Medicine, Inc.
2168510846;Justin B. Starren;"University of Strathclyde;"
2139194742;Naoki Suzuki;Institute of Aeronautics and Applied Mechanics, Warsaw University of Technology, ul. Nowowiejska 24, 00-665 Warsaw
2628324167;Fredrico Pigni;Department of Electrical and Computer Engineering, Brigham Young University#TAB#
2143328931;Michel Abdalla;University of Cape Town
99017749;Thomas Bonald;DLR, Institute for Aerodynamics and Flow Technology
2564538775;S. C. Tromp;Comput. Sci. Dept., Univ. of Southern California, Los Angeles, CA
1757861847;Wang Zelong;Fukuoka Institute of Technology (FIT)#TAB#
2327938991;Philip T. Dunwoody;#N#            * University of Aberdeen
70717222;Florian Pantke;University of Leiden, Leiden, The Netherlands,
2943516656;Ken Chen;Computer Science Department, University College Cork, Cork, Ireland, email: g.provan@cs.ucc.ie#TAB#
12888615;Daniel Borrajo;Department of Information & Communication Sciences, Faculty of Humanities and Social Sciences, University of Zagreb Polytechnic of Zagreb, University of Applied Sciences, Zagreb, Croatia
2001247965;Jeroen Voeten;Nara Institute of Science and Technology,#TAB#
2141532825;Jarkko Kari;University of Milano-Bicocca
2208460423;Vicenç Torra;ONERA, The French Aerospace Lab, Chemin de la Hunière F-91761 Palaiseau, France
2162336491;Xindong You;Università della Calabria
2129323228;Martin Weiglhofer;National Institute of Advanced Industrial Science and. Technology
2412532346;Douglas D. Mooney;Graz University of Technology
2136914710;Michael McAllister;Fraunhofer Society
2298234020;Ricardo Martínez;School of EEE, Block S2, Nanyang Technology University, Singapore
2175397854;Abdul Nasser El-Kassar;Universidad Carlos III de Madrid,
2706695557;Joachim Biskup;Foundation Medicine, Inc.
2107254429;Hae Sang Song;Helsinki University of Technology
2711770835;Juan Fernández-Rubio;Email: contact@sketch-it-up.com, Pittsburgh, United States of America 15219#TAB#
2973447130;Jerzy Wechta;Iran University of Science and Technology (IUST),
2204904887;Anuj C. Desai;Ecole Polytechnique
2302997227;Montserrat Arjona;DFN-Verein
1254911949;José Luis Borbinha;University of Tsukuba,, Tsukuba, Japan
1766916742;Karim A. Tahboub;University of Manchester
2168768247;Honglei Zeng;TUCS --- Turku Centre for Computer Science, Finland,University of Turku, Finland#TAB#
2708063097;Khalil Habash;ETRI
2435254300;David J. Williams;Institute of Electrical and Electronics Engineers
2630479535;Shou-qian Sun;Dalhousie University ,
2804377562;Vivy Suhendra;Martin-Luther University of Halle Wittenberg
2107785994;Rafael J. Martínez;Bioinformatics Laboratory, Federal Technological University of Paraná, Curitiba, Brazil#TAB#
2101808840;Hyeon-Mi Yang;Technische Universität, München, Germany
2115793663;Zhujun Xu;IT+Robotics srl, Vicenza, Italy#TAB#
2404387592;Jason G. Brogan;Department of Computer Science, Robotics, University of Bremen, Germany and ISIS Sensorial Materials Scientific Centre, University of Bremen, Germany
2436998162;Richelle Ann Juayong;University of Waterloo,#TAB#
2665343145;Yahia Chabane;College of Applied Science, Taiyuan University of Science and Technology, Taiyuan, China
2711382332;Matthew Brook O'Donnell;David J. Anderson&Associates inc.
2011622855;Constantin Halatsis;Istituto Europeo di Oncologia
5975687;Régine Laleau;Indian Institute of Technology
2128661946;Błażej Owczarczyk;Dip. Elettronica per l'Automazione, Univ. of Brescia, Italy#TAB#
2433906616;Rob Carter;Interactive Intelligence Group, Delft University of Technology, Delft, The Netherlands
2029505915;Takayuki Sasajima;Department of Automatic Control and Information Technology, Cracow University of Technology, Cracow, Poland#TAB#
2124386375;James L. Rash;Archaeological Computing Research Group, University of Southampton, UK#TAB#
2133437268;Yunsik Yu;University of Cambridge
2631589936;Hung-Wen Yang;"College of Computer Science; Wuhan University; Wuhan China"
2245570626;Peter Heinze;universitat Politecnica de Catalunya
2115640111;Dulce Medina;Computer Science Department, Victoria University of Wellington, New Zealand
2032761657;Michel Darboux;DSO National Lab, Singapore#TAB#
106486015;Pedro José Marrón;Macedonian Academy of Sciences and Arts
254685428;Annika Eschmeier;Hoseo University#TAB#
2073859532;Daniel Görgen;(Keio University)
2159937518;Hanns-Alexander Dietrich;IBM Research Haifa, Israel,Department of Computer Science, Ben-Gurion University of the Negev, Israel#TAB#
2163357967;Artur Boronat;UPM - CSIC
2404931170;Cassandra R. dos Santos;BOSTON UNIVERSITY
2164344125;Masahiro Yoshinaga;Computer Science Department Universidad Carlos III de Madrid Madrid Spain
2151680227;Bruno Pinaud;"Tsinghua University; Beijing China"
2057010244;Walter Alexandre Carnielli;RIKEN
2394483392;Michel Glutton;University of Aveiro
2404018347;F. Womle;Department of Computer Science, Korea Advanced Institute of Science & Technology, Korea#TAB#
2305132796;Mihir Kumar Chakraborty;Dept. of Computer Science, Iowa State University#TAB#
2683840335;Reihaneh Safavi-Naini;Utrecht University
2400001518;Getahun Semeon Weldemariam;Institut für Informatik, Universität Leipzig, Leipzig, Germany
2154667997;Carlos Ramos;Department of Computer Science, Humboldt University of Berlin, Berlin, Germany#TAB#
2696806694;B. F. Lewis;KTH - Royal Institute of Technology#TAB#
2060579979;Dale S. Klopfer;Korea University
2481656826;Camilo Garcia;Dalian University of Technology,
2108967256;Hidenori Itoh;School of Information Science Japan Advanced Institute of Science and Technology
1886491044;Marc Frappier;Department of Automation Shanghai Jiaotong University Shanghai China
1966905465;Sławomir Jaszczak;MIRACL-FSEG, Sfax University, Sfax, Tunisia#TAB#
2985896632;Helene Fowkes;Indian Institute of Technology Guwahati
2129338088;Per Brinch Hansen;Nanjing Normal University
2692770463;Samineh Makki;"International Institute of Information Technology, Hyderabad;"
2097391590;Daniele Di Federico;University of Debrecen
2070924456;Frank Philip Seth;University of Rzeszów
2984020558;Richard Wasniowski;University of Wollongong in Dubai#TAB#
2235621368;Lutz Welling;McMaster Universíty
2703275653;Christoph Appel;Hansei University#TAB#
2267903242;Noria Taghezout;Department of Mathematics, University of Central Florida, Orlando, FL 32816-1364, USA
1110130834;Hans Kruschke;University of Cambridge
2984131491;Xiaodong Shi;Department of Computer Science, University of Regina, Cananda
2591509844;Jose Luis Lozano;Dept. of Computing Science, University of Alberta, Edmonton Alberta, Canada#TAB#
2082812151;Gianluca Faletti;FZI Forschungszentrum Informatik, Karlsruhe, Germany and Institut AIFB, Universitaet Karlsruhe, Karlsruhe, Germany#TAB#
2097743728;Guangyi Chen;University of Vigo
1335551265;Marta R. Costa-jussa;Leuphana University of Lüneburg
2713475288;Yigal Brandman;University of Göttingen
2163985890;Vítor M. F. Santos;Scientific and Technological Research Council of Turkey
2009752288;Michael Brasser;Division of Web Science Technology, Korea Advanced Institute of Science & Technology, Korea#TAB#
2158864104;Jarno Mäkinen; University of Missouri
2097596306;Daniela Schilling;Institute of Automation, National Laboratory of Pattern Recognition, Beijing, P.R. China#TAB#
2405126416;Ashar Nisar;Association for Information Systems
2112117635;David B. Pratt;Department of mechanical and Aeronautical Engineering, University of California - Davis, USA
2034139186;Ralf Reulke;Laboratoire LLA Creatis, Université de Toulouse#TAB#
2309030826;Mourad Chabane Oussalah;Institut de Physique du Globe de Paris (IPGP), Saint Maure, France
2251168753;May O. Lwin;NVIDIA Corp.,#TAB#
129750422;Gunter Saake;University of Muenster, Germany.
2144713650;Sergio Bampi;Department of Biological and Agricultural Engineering, Coastal Plain Experiment Station, University of Georgia, Tifton, USA
2050471423;E. Ferneley;University of Genova
2106351346;Bradley J. Nelson;Georgia State University
2309445653;Dean Cristol;Bilkent university,Ankara, Turkey
2209037197;Bjoern Niehaves;ERIC Laboratory, Lumière Lyon2 University, France#TAB#
608193906;Maria Ilaria Lunesu;Email: contact@sketch-it-up.com, Pittsburgh, United States of America 15219#TAB#
2113259998;Antoni Olivé;Dept. of Informatics Engineering, University of Porto, Portugal and School of Computer Science, Carnegie Mellon University
2673966025;Marianne Broadbent;Western Oregon University#TAB#
2013170699;Dan Livingstone;Indian Institute of Technology Kanpur
2689125321;Harlan D. Mills;Department of EECS, Vanderbilt University, Box 1824B, Nashville, TN 37235. U.S.A.#TAB#
2172134638;Fred Wolf;University of Tsukuba
40716981;Vincenzo Caglioti;"School of Information and Electrical Engineering; China University of Mining and Technology; Xuzhou Jiangsu China"
2702224597;Cheng-hui Huang;University of Namur,
213229332;Aleksi Melto;University of Rennes
2160739717;Kazuyuki Takagi;MultiMedia University
2658552621;Robert E. Chaney;Department of Computer Science, UCLA,
2057858025;Robert A. Greenes;ICS-FORTH#TAB#
2128591302;Fu-Yun Yu;The Australian e-Health Research Centre
47543523;Laurent Amanton;University of Arkansas at Little Rock
2104824818;Farzana Rahman;Department of Computer Science, University of Oxford, UK,Department of Mathematics, University of Calabria, Italy
2101720690;Jaume Pujol;The Australian e-Health Research Centre
1493665079;Li Shutao;Department of Mathematics, University of Central Florida, Orlando, FL 32816-1364, USA
2114999795;Dan Bi Kim;Sun Microsystems,
1232822869;Martin Augustynek;Department of Biology, University of Florida#TAB#
2651383140;Dima Seliverstov;SKLSVMS, School of Aerospace, Xi’an Jiaotong University, Xi’an, China
1167770281;Pedrito Maynard-Reid;Marketing Center Münster, University of Münster, Münster, Germany#TAB#
1982154059;Yasuhiko Mutoh;DELCO ELECTRONICS CORP
2145880949;Soon Myoung Chung;Universiti Tun, Hussein Onn Malaysia
2071981552;Eli Gafni;Los Alamos National Laboratory, Los Alamos, NM
271657246;Elena Torou;Department of Computer Science, University of Essex, United Kingdom#TAB#
2087471959;John Murphy;(Norwegian University of Science and Technology)
288500632;Marco Cadoli;Carleton University.
2985217021;David W. Flater;Polytechnic of Porto
247553609;Hisayoshi Kunimune;Universidade de Lisboa
2161261499;Erwin Bellon;Tampere University of Technology
2792103644;Sivarama P. Dandamudi;International Business School of Service Management
2717775900;Takaaki Oobayashi;Department of Process Engineering, University of Pannonia, Veszprém, Hungary
2163623369;Chiou-Ting Tseng;"""University of Bonn"""
2250362998;Latanya Sweeney;.Universidade de São Paulo, São Paulo, Brazil
2124214372;Zhenglu Yang;Dresden University of Technology
2973912151;Matthias Bengel;GET-Télécom ENST Paris
296561657;Fritz Wysotzki;Technische Universität Braunschweig
1906025521;Ignazio Palmisano;Department of Computer Science ‐ University of Turin ‐ Italy
2158484238;Xiadong Deng;Natural Language Processing : representations, inference and semantics
2492179509;Kyoung-Won Lee;Dipartimento di Scienze, Teoriche e Applicate - Sezione Informatica, Universití degli Studi dell'Insubria, Varese, Italy#TAB#
2165499071;Helves Humberto Domingues;Centro Nacional de Investigaciones Oncológicas (CNIO), Instituto Nacional de Bioinformática (INB-CNIO)
2479150170;Walid Mahdi;Hansei University#TAB#
1992192875;Kunio Nakajima;Univ.of Alabama
2101284290;Frédéric Lessard;Edinburgh Napier University
2059154842;Fernando V. Coito;"Universidade Federal da Bahia;"
2141676470;Yanwen Guo;Carleton University, Ottawa, Canada
2465201503;Robert C. Aitken;National University of Tainan
2087710632;Hussein Hamshari;Instituto Politécnico de Setúbal
2578365271;Pek Hooi Soh;Division of Management Information Science, Dong-A University, Busan, South Korea
2662911959;Martin Spott;European Centre for Soft Computing
250387698;Ben Shneiderrnan;University of North Texas, Denton, Texas,
2122428859;Sukhyon Yoon;Manchester Business School University of Manchester UK
2761559841;Renat Vafin;Key Laboratory for Information System Security, Ministry of Education, Tsinghua National Laboratory for Information Science and Technology, School of Software, Tsinghua University, Beijing, China#TAB#
2018111571;Yasuaki Nakano;Department of Computer Science, Universidade de São Paulo, Brazil
1976856665;Kevin Ortbach;Universidade Federal de Pernambuco. Recife, Pernambuco
195128582;Zahir Tari;Human-Oriented Technology Lab, Carleton University, Canada#TAB#
2405243891;James Coplien;Philips Research Medisys
1615330284;Vikram A. Saletore;Institut de Physique du Globe de Paris (IPGP), Saint Maure, France
2343406432;Benjamin Martz;University of Augsburg, Production and Supply Chain Management
2129898245;Rudolf Freund;Florida Institute of technology
2616368196;Alberto Sanna;University of Kassel.
2525058145;Peter Gvozdjak;Texas A and M University#TAB#
1465522643;Joanna Kosmala-Anderson;LARODEC Laboratory, ISG of Tunis
2137468653;Haining Wang;Cognitive Robotics Lab, Control and Intelligent Processing Center of Excellence, School of ECE., College of Eng., Univ. of Tehran, Iran
2440318933;Yoko Ohura;CMAP, Ecole Polytechnique Palaiseau France
1978585397;Takashi Kawashimo;University of Mannheim#TAB#
2130114985;Nadeem Ahmad;University of Göttingen
2681908063;Manoj Gupta;University of Athens, Greece, CTI, Greece, University of California, Santa Cruz
2156866835;John Jing-Fu Jenq;ECECS Department, University of Cincinnati, Cincinnati, OH#TAB#
2405237060;John LoVerso;University of Lausanne,Switzerland
2093500981;Brian A. Wandell;PRISMA Lab, Department of Electrical Engineering and Information Technology, Universit di Napoli Federico II, Napoli, Italy#TAB#
24202359;Frank Joublin;Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Hong Kong,#TAB#
220305330;Martin J. Eppler;the University of Queensland
2633945271;T. N. Nagabhushan;Tongji University
2131396768;Monika Mandl;Vienna University of Technology.
726721005;Francesco De Pretis;Lappeenranta University of Technology.
2270562518;Robert Moss;University of Illinois at Chicago.
2495196355;Przemyslaw Jatkiewicz;Technical University of Dortmund#TAB#
2429081565;Joao Carreira;NASA DRYDEN FLIGHT RESEARCH CENTER
2983520710;John Locke;Media Arts & Design, University of Canberra, Canberra, Australia#TAB#
2096638260;Shinichi Yoshiya;Dipartimento di Matematica ed Informatica, Universití degli Studi di Palermo, Palermo, Italy#TAB#
2111628020;Saeed Safari;Department of Computer Science, University of Illinois at Springfield, Springfield, IL#TAB#
1981104699;Michael Blondin;Key Laboratory for Information System Security, Ministry of Education, Tsinghua National Laboratory for Information Science and Technology, School of Software, Tsinghua University, Beijing, China#TAB#
